Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Click Number,Completion Time (ms),Source X,Source Y,Target X,Target Y,Click X,Click Y,Source-Target Distance,dx,Incorrect
P2,S2,C1,Dominant,Touchpad,Expert,400,50,15,0,10,811.3000000119209,1021.8033988749894,291.28869674096927,860.0,654.7050807568878,895,625,397.8087581473094,-41.37272410201447,0
P2,S2,C1,Dominant,Touchpad,Expert,400,50,15,0,11,876.8999999761581,860.0,654.7050807568878,1093.8261212717716,332.8710349045211,1070,362,397.8087581473095,-37.57047049367646,0
P2,S2,C1,Dominant,Touchpad,Expert,400,50,15,0,12,727.8999999761581,1093.8261212717716,332.8710349045211,798.1966011250106,599.0570504584946,829,577,397.8087581473093,-37.65043402884496,0
P2,S2,C1,Dominant,Touchpad,Expert,400,50,15,0,13,765.2000000476837,798.1966011250106,599.0570504584946,1142.7090915285205,400.15267138484,1094,428,397.8087581473093,-56.10697496653992,0
P2,S2,C1,Dominant,Touchpad,Expert,400,50,15,0,14,742.3999999761581,1142.7090915285205,400.15267138484,764.3704798532389,523.0823381635519,800,525,397.8087581473094,-33.29309721111987,0
P2,S2,C1,Dominant,Touchpad,Expert,400,50,15,0,15,865.1000000238419,764.3704798532389,523.0823381635519,1160.0,481.5,1129,490,397.8087581473093,-31.71867069419157,0
P2,S2,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,1,1485.300000011921,1160.0,481.5,764.3704798532389,439.9176618364481,800,452,397.8087581473093,-36.69728614833514,0
P2,S2,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,2,1215.800000011921,764.3704798532389,439.9176618364481,1142.7090915285205,562.84732861516,1117,545,397.8087581473095,-29.965926872506472,0
P2,S2,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,3,1310.5,1142.7090915285205,562.84732861516,798.1966011250105,363.9429495415054,827,402,397.8087581473094,-43.97300037032429,0
P2,S2,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,4,985.399999976158,798.1966011250105,363.9429495415054,1093.8261212717716,630.1289650954789,1064,606,397.8087581473093,-38.31055673232776,0
P2,S2,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,5,1139.600000023842,1093.8261212717716,630.1289650954789,859.9999999999999,308.2949192431123,892,339,397.8087581473094,-43.65006021933652,0
P2,S2,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,6,1381.2999999523165,859.9999999999999,308.2949192431123,1021.8033988749896,671.7113032590307,1026,626,397.8087581473094,-40.05244200129604,0
P2,S2,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,7,1179.7000000476835,1021.8033988749896,671.7113032590307,939.0943073464692,282.5956209263453,948,323,397.8087581473094,-41.37304406753336,0
P2,S2,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,8,1785.5,939.0943073464692,282.5956209263453,939.0943073464692,680.4043790736547,958,637,397.8087581473094,-43.4043790736547,0
P2,S2,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,9,1554.0,939.0943073464692,680.4043790736547,1021.8033988749894,291.28869674096927,1008,343,397.8087581473094,-53.45117521277014,0
P2,S2,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,10,2065.599999964237,1021.8033988749894,291.28869674096927,860.0,654.7050807568878,867,623,397.8087581473094,-31.81118901117724,0
P2,S2,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,11,1247.600000023842,860.0,654.7050807568878,1093.8261212717716,332.8710349045211,1060,361,397.8087581473095,-42.63930602222624,0
P2,S2,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,12,1632.0,1093.8261212717716,332.8710349045211,798.1966011250106,599.0570504584946,838,579,397.8087581473093,-43.0004762454238,0
P2,S2,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,13,934.1999999880792,798.1966011250106,599.0570504584946,1142.7090915285205,400.15267138484,1103,421,397.8087581473093,-44.81274633247997,0
P2,S2,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,14,1641.5,1142.7090915285205,400.15267138484,764.3704798532389,523.0823381635519,817,512,397.8087581473094,-53.47827891501181,0
P2,S2,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,15,1178.300000011921,764.3704798532389,523.0823381635519,1160.0,481.5,1119,477,397.8087581473093,-40.30501962539475,0
P2,S3,C1,Dominant,Touchpad,Expert,400,50,15,0,1,688.0999999642372,1160.0,481.5,764.3704798532389,439.9176618364481,802,455,397.8087581473093,-38.99991532887466,0
P2,S3,C1,Dominant,Touchpad,Expert,400,50,15,0,2,787.2000000476837,764.3704798532389,439.9176618364481,1142.7090915285205,562.84732861516,1094,539,397.8087581473095,-53.69432871354471,0
P2,S3,C1,Dominant,Touchpad,Expert,400,50,15,0,3,797.0,1142.7090915285205,562.84732861516,798.1966011250105,363.9429495415054,845,394,397.8087581473094,-55.5614576384442,0
P2,S3,C1,Dominant,Touchpad,Expert,400,50,15,0,4,739.5999999642372,798.1966011250105,363.9429495415054,1093.8261212717716,630.1289650954789,1074,608,397.8087581473093,-29.54084726483612,0
P2,S3,C1,Dominant,Touchpad,Expert,400,50,15,0,5,849.6999999880791,1093.8261212717716,630.1289650954789,859.9999999999999,308.2949192431123,888,355,397.8087581473094,-54.24319112016577,0
P2,S3,C1,Dominant,Touchpad,Expert,400,50,15,0,6,659.6000000238419,859.9999999999999,308.2949192431123,1021.8033988749896,671.7113032590307,1015,635,397.8087581473094,-36.30463595634646,0
P2,S3,C1,Dominant,Touchpad,Expert,400,50,15,0,7,713.3999999761581,1021.8033988749896,671.7113032590307,939.0943073464692,282.5956209263453,948,318,397.8087581473094,-36.48230606386433,0
P2,S3,C1,Dominant,Touchpad,Expert,400,50,15,0,8,744.5,939.0943073464692,282.5956209263453,939.0943073464692,680.4043790736547,942,644,397.8087581473094,-36.40437907365469,0
P2,S3,C1,Dominant,Touchpad,Expert,400,50,15,0,9,697.1000000238419,939.0943073464692,680.4043790736547,1021.8033988749894,291.28869674096927,1004,341,397.8087581473094,-52.32652677457353,0
P2,S3,C1,Dominant,Touchpad,Expert,400,50,15,0,10,701.1000000238419,1021.8033988749894,291.28869674096927,860.0,654.7050807568878,890,618,397.8087581473094,-45.73385909013367,0
P2,S3,C1,Dominant,Touchpad,Expert,400,50,15,0,11,695.7999999523163,860.0,654.7050807568878,1093.8261212717716,332.8710349045211,1068,376,397.8087581473095,-50.07227891951067,0
P2,S3,C1,Dominant,Touchpad,Expert,400,50,15,0,12,958.9000000357628,1093.8261212717716,332.8710349045211,798.1966011250106,599.0570504584946,848,571,397.8087581473093,-55.784969351068575,0
P2,S3,C1,Dominant,Touchpad,Expert,400,50,15,0,13,605.8000000119209,798.1966011250106,599.0570504584946,1142.7090915285205,400.15267138484,1098,428,397.8087581473093,-52.64287335140219,0
P2,S3,C1,Dominant,Touchpad,Expert,400,50,15,0,14,665.5,1142.7090915285205,400.15267138484,764.3704798532389,523.0823381635519,816,526,397.8087581473094,-48.20098447746736,0
P2,S3,C1,Dominant,Touchpad,Expert,400,50,15,0,15,780.7999999523163,764.3704798532389,523.0823381635519,1160.0,481.5,1122,475,397.8087581473093,-37.11239701275464,0
P2,S3,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,1,2774.199999988079,1160.0,481.5,764.3704798532389,439.9176618364481,791,446,397.8087581473093,-27.11941831041479,0
P2,S3,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,2,1548.199999988079,764.3704798532389,439.9176618364481,1142.7090915285205,562.84732861516,1096,539,397.8087581473095,-51.79221568095439,0
P2,S3,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,3,1570.300000011921,1142.7090915285205,562.84732861516,798.1966011250105,363.9429495415054,826,393,397.8087581473094,-38.606974966539866,0
P2,S3,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,4,1043.199999988079,798.1966011250105,363.9429495415054,1093.8261212717716,630.1289650954789,1062,588,397.8087581473093,-51.84119729774201,0
P2,S3,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,5,1261.699999988079,1093.8261212717716,630.1289650954789,859.9999999999999,308.2949192431123,885,354,397.8087581473094,-51.670818368913416,0
P2,S3,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,6,1296.9000000357628,859.9999999999999,308.2949192431123,1021.8033988749896,671.7113032590307,1016,621,397.8087581473094,-48.68753572026705,0
P2,S3,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,7,897.7999999523163,1021.8033988749896,671.7113032590307,939.0943073464692,282.5956209263453,944,323,397.8087581473094,-40.54139730426234,0
P2,S3,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,8,1044.5,939.0943073464692,282.5956209263453,939.0943073464692,680.4043790736547,946,619,397.8087581473094,-61.40437907365469,1
P2,S3,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,9,1104.800000011921,939.0943073464692,680.4043790736547,1021.8033988749894,291.28869674096927,1001,330,397.8087581473094,-42.19063823895497,0
P2,S3,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,10,930.6999999880792,1021.8033988749894,291.28869674096927,860.0,654.7050807568878,885,613,397.8087581473094,-48.26790316296768,0
P2,S3,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,11,944.600000023842,860.0,654.7050807568878,1093.8261212717716,332.8710349045211,1062,357,397.8087581473095,-38.227667540141496,0
P2,S3,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,12,896.8999999761581,1093.8261212717716,332.8710349045211,798.1966011250106,599.0570504584946,823,579,397.8087581473093,-31.853303863262827,0
P2,S3,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,13,1121.100000023842,798.1966011250106,599.0570504584946,1142.7090915285205,400.15267138484,1111,429,397.8087581473093,-41.88454310220444,0
P2,S3,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,14,989.0,1142.7090915285205,400.15267138484,764.3704798532389,523.0823381635519,803,511,397.8087581473094,-40.47250468125458,0
P2,S3,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,15,1140.699999988079,764.3704798532389,523.0823381635519,1160.0,481.5,1127,478,397.8087581473093,-32.45337292571623,0
P2,S4,C1,Dominant,Touchpad,Expert,400,50,15,0,1,628.8999999761581,1160.0,481.5,764.3704798532389,439.9176618364481,801,460,397.8087581473093,-38.52803574984468,0
P2,S4,C1,Dominant,Touchpad,Expert,400,50,15,0,2,696.7000000476837,764.3704798532389,439.9176618364481,1142.7090915285205,562.84732861516,1101,545,397.8087581473095,-45.18283113322892,0
P2,S4,C1,Dominant,Touchpad,Expert,400,50,15,0,3,798.0,1142.7090915285205,562.84732861516,798.1966011250105,363.9429495415054,823,389,397.8087581473094,-34.00889875518654,0
P2,S4,C1,Dominant,Touchpad,Expert,400,50,15,0,4,750.2999999523163,798.1966011250105,363.9429495415054,1093.8261212717716,630.1289650954789,1065,596,397.8087581473093,-44.25871797043899,0
P2,S4,C1,Dominant,Touchpad,Expert,400,50,15,0,5,813.6000000238419,1093.8261212717716,630.1289650954789,859.9999999999999,308.2949192431123,886,345,397.8087581473094,-44.97745067183138,0
P2,S4,C1,Dominant,Touchpad,Expert,400,50,15,0,6,725.6000000238419,859.9999999999999,308.2949192431123,1021.8033988749896,671.7113032590307,1008,631,397.8087581473094,-42.80597428844742,0
P2,S4,C1,Dominant,Touchpad,Expert,400,50,15,0,7,705.3999999761581,1021.8033988749896,671.7113032590307,939.0943073464692,282.5956209263453,946,323,397.8087581473094,-40.95722068589784,0
P2,S4,C1,Dominant,Touchpad,Expert,400,50,15,0,8,644.6000000238419,939.0943073464692,282.5956209263453,939.0943073464692,680.4043790736547,945,646,397.8087581473094,-34.40437907365471,0
P2,S4,C1,Dominant,Touchpad,Expert,400,50,15,0,9,631.0,939.0943073464692,680.4043790736547,1021.8033988749894,291.28869674096927,1013,345,397.8087581473094,-54.36791196014894,0
P2,S4,C1,Dominant,Touchpad,Expert,400,50,15,0,10,725.2999999523163,1021.8033988749894,291.28869674096927,860.0,654.7050807568878,884,628,397.8087581473094,-34.15798465525284,0
P2,S4,C1,Dominant,Touchpad,Expert,400,50,15,0,11,860.9000000357628,860.0,654.7050807568878,1093.8261212717716,332.8710349045211,1083,372,397.8087581473095,-38.0194321576238,0
P2,S4,C1,Dominant,Touchpad,Expert,400,50,15,0,12,687.5,1093.8261212717716,332.8710349045211,798.1966011250106,599.0570504584946,841,579,397.8087581473093,-45.22991072185598,0
P2,S4,C1,Dominant,Touchpad,Expert,400,50,15,0,13,692.3999999761581,798.1966011250106,599.0570504584946,1142.7090915285205,400.15267138484,1095,430,397.8087581473093,-56.240949562755496,0
P2,S4,C1,Dominant,Touchpad,Expert,400,50,15,0,14,661.6000000238419,1142.7090915285205,400.15267138484,764.3704798532389,523.0823381635519,810,514,397.8087581473094,-46.2028493121958,0
P2,S4,C1,Dominant,Touchpad,Expert,400,50,15,0,15,931.3000000119208,764.3704798532389,523.0823381635519,1160.0,481.5,1114,481,397.8087581473093,-45.69574295530676,0
P2,S4,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,1,2175.5,1160.0,481.5,764.3704798532389,439.9176618364481,805,461,397.8087581473093,-42.610651794585415,0
P2,S4,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,2,1136.199999988079,764.3704798532389,439.9176618364481,1142.7090915285205,562.84732861516,1093,550,397.8087581473095,-51.24619829171541,0
P2,S4,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,3,1275.699999988079,1142.7090915285205,562.84732861516,798.1966011250105,363.9429495415054,820,398,397.8087581473094,-35.91082254383324,0
P2,S4,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,4,966.4000000357628,798.1966011250105,363.9429495415054,1093.8261212717716,630.1289650954789,1053,593,397.8087581473093,-55.183847695244246,0
P2,S4,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,5,1338.0,1093.8261212717716,630.1289650954789,859.9999999999999,308.2949192431123,889,354,397.8087581473094,-54.02195937808331,0
P2,S4,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,6,1359.399999976158,859.9999999999999,308.2949192431123,1021.8033988749896,671.7113032590307,1004,630,397.8087581473094,-45.34646631839327,0
P2,S4,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,7,1010.1999999880792,1021.8033988749896,671.7113032590307,939.0943073464692,282.5956209263453,935,316,397.8087581473094,-31.82315888176588,0
P2,S4,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,8,1308.600000023842,939.0943073464692,282.5956209263453,939.0943073464692,680.4043790736547,948,636,397.8087581473094,-44.4043790736547,0
P2,S4,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,9,1025.300000011921,939.0943073464692,680.4043790736547,1021.8033988749894,291.28869674096927,1012,322,397.8087581473094,-32.07842883408918,0
P2,S4,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,10,1353.5999999642372,1021.8033988749894,291.28869674096927,860.0,654.7050807568878,878,620,397.8087581473094,-39.02592845793888,0
P2,S4,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,11,1270.5,860.0,654.7050807568878,1093.8261212717716,332.8710349045211,1086,361,397.8087581473095,-27.35688946262198,0
P2,S4,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,12,1054.300000011921,1093.8261212717716,332.8710349045211,798.1966011250106,599.0570504584946,836,563,397.8087581473093,-52.22027629621074,0
P2,S4,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,13,1054.399999976158,798.1966011250106,599.0570504584946,1142.7090915285205,400.15267138484,1105,416,397.8087581473093,-40.58069552491111,0
P2,S4,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,14,1441.2000000476835,1142.7090915285205,400.15267138484,764.3704798532389,523.0823381635519,807,519,397.8087581473094,-41.804594791435605,0
P2,S4,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,15,1114.899999976158,764.3704798532389,523.0823381635519,1160.0,481.5,1114,477,397.8087581473093,-45.27762910223612,0
P2,S5,C1,Dominant,Touchpad,Expert,400,50,15,0,1,743.9000000357628,1160.0,481.5,764.3704798532389,439.9176618364481,807,454,397.8087581473093,-43.86799634244839,0
P2,S5,C1,Dominant,Touchpad,Expert,400,50,15,0,2,744.3999999761581,764.3704798532389,439.9176618364481,1142.7090915285205,562.84732861516,1101,547,397.8087581473095,-44.56479714447906,0
P2,S5,C1,Dominant,Touchpad,Expert,400,50,15,0,3,825.8000000119209,1142.7090915285205,562.84732861516,798.1966011250105,363.9429495415054,832,393,397.8087581473094,-43.80312738924648,0
P2,S5,C1,Dominant,Touchpad,Expert,400,50,15,0,4,658.1999999880791,798.1966011250105,363.9429495415054,1093.8261212717716,630.1289650954789,1062,603,397.8087581473093,-41.80423820235911,0
P2,S5,C1,Dominant,Touchpad,Expert,400,50,15,0,5,749.6000000238419,1093.8261212717716,630.1289650954789,859.9999999999999,308.2949192431123,887,352,397.8087581473094,-51.22835488474847,0
P2,S5,C1,Dominant,Touchpad,Expert,400,50,15,0,6,692.0,859.9999999999999,308.2949192431123,1021.8033988749896,671.7113032590307,1005,636,397.8087581473094,-39.45845692946186,0
P2,S5,C1,Dominant,Touchpad,Expert,400,50,15,0,7,744.0999999642372,1021.8033988749896,671.7113032590307,939.0943073464692,282.5956209263453,956,333,397.8087581473094,-52.81781360141348,0
P2,S5,C1,Dominant,Touchpad,Expert,400,50,15,0,8,740.3000000119209,939.0943073464692,282.5956209263453,939.0943073464692,680.4043790736547,948,643,397.8087581473094,-37.40437907365467,0
P2,S5,C1,Dominant,Touchpad,Expert,400,50,15,0,9,752.5,939.0943073464692,680.4043790736547,1021.8033988749894,291.28869674096927,1017,349,397.8087581473094,-57.44885559981312,1
P2,S5,C1,Dominant,Touchpad,Expert,400,50,15,0,10,712.6999999880791,1021.8033988749894,291.28869674096927,860.0,654.7050807568878,877,613,397.8087581473094,-45.01401001836126,0
P2,S5,C1,Dominant,Touchpad,Expert,400,50,15,0,11,630.6000000238419,860.0,654.7050807568878,1093.8261212717716,332.8710349045211,1072,365,397.8087581473095,-38.82195097221633,0
P2,S5,C1,Dominant,Touchpad,Expert,400,50,15,0,12,650.6000000238419,1093.8261212717716,332.8710349045211,798.1966011250106,599.0570504584946,828,572,397.8087581473093,-40.25294223516184,0
P2,S5,C1,Dominant,Touchpad,Expert,400,50,15,0,13,712.0,798.1966011250106,599.0570504584946,1142.7090915285205,400.15267138484,1101,419,397.8087581473093,-45.54479714004886,0
P2,S5,C1,Dominant,Touchpad,Expert,400,50,15,0,14,749.0999999642372,1142.7090915285205,400.15267138484,764.3704798532389,523.0823381635519,823,530,397.8087581473094,-53.62231211403365,1
P2,S5,C1,Dominant,Touchpad,Expert,400,50,15,0,15,754.6999999880791,764.3704798532389,523.0823381635519,1160.0,481.5,1119,491,397.8087581473093,-41.76841811114191,0
P2,S5,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,1,1325.899999976158,1160.0,481.5,764.3704798532389,439.9176618364481,805,458,397.8087581473093,-42.29706640478248,0
P2,S5,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,2,1149.800000011921,764.3704798532389,439.9176618364481,1142.7090915285205,562.84732861516,1113,544,397.8087581473095,-34.079169932062065,0
P2,S5,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,3,1153.300000011921,1142.7090915285205,562.84732861516,798.1966011250105,363.9429495415054,834,377,397.8087581473094,-37.53517819681539,0
P2,S5,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,4,1002.1999999880792,798.1966011250105,363.9429495415054,1093.8261212717716,630.1289650954789,1060,613,397.8087581473093,-36.59922178972529,0
P2,S5,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,5,1406.199999988079,1093.8261212717716,630.1289650954789,859.9999999999999,308.2949192431123,890,346,397.8087581473094,-48.13760867537622,0
P2,S5,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,6,1145.4000000357628,859.9999999999999,308.2949192431123,1021.8033988749896,671.7113032590307,1010,625,397.8087581473094,-47.47377374815146,0
P2,S5,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,7,961.399999976158,1021.8033988749896,671.7113032590307,939.0943073464692,282.5956209263453,953,328,397.8087581473094,-47.303340525291176,0
P2,S5,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,8,1195.199999988079,939.0943073464692,282.5956209263453,939.0943073464692,680.4043790736547,944,633,397.8087581473094,-47.40437907365469,0
P2,S5,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,9,1010.9000000357628,939.0943073464692,680.4043790736547,1021.8033988749894,291.28869674096927,989,332,397.8087581473094,-46.64187373023567,1
P2,S5,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,10,1337.0999999642372,1021.8033988749894,291.28869674096927,860.0,654.7050807568878,887,611,397.8087581473094,-50.90846736440447,0
P2,S5,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,11,1067.800000011921,860.0,654.7050807568878,1093.8261212717716,332.8710349045211,1066,373,397.8087581473095,-48.82079844097075,0
P2,S5,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,12,999.600000023842,1093.8261212717716,332.8710349045211,798.1966011250106,599.0570504584946,828,583,397.8087581473093,-32.892505565214414,0
P2,S5,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,13,878.8999999761581,798.1966011250106,599.0570504584946,1142.7090915285205,400.15267138484,1114,417,397.8087581473093,-33.28646689085113,0
P2,S5,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,14,1172.600000023842,1142.7090915285205,400.15267138484,764.3704798532389,523.0823381635519,802,514,397.8087581473094,-38.59439718183456,0
P2,S5,C2,Non-Dominant,Touchpad,Expert,400,50,15,0,15,1369.699999988079,764.3704798532389,523.0823381635519,1160.0,481.5,1113,484,397.8087581473093,-47.00385024047795,0
P3,S0,C1,Dominant,Mouse,Intermediate,400,50,15,0,1,1225.8000001907349,883.0,325.5,487.37047985323886,283.9176618364481,551,298,397.8087581473093,-64.75295614518213,0
P3,S0,C1,Dominant,Mouse,Intermediate,400,50,15,0,2,981.5999999046326,487.37047985323886,283.9176618364481,865.7090915285202,406.84732861516005,810,390,397.8087581473093,-58.18860536698601,0
P3,S0,C1,Dominant,Mouse,Intermediate,400,50,15,0,3,1020.1999998092653,865.7090915285202,406.84732861516005,521.1966011250105,207.9429495415054,576,244,397.8087581473093,-65.48966086871974,0
P3,S0,C1,Dominant,Mouse,Intermediate,400,50,15,0,4,1058.0,521.1966011250105,207.9429495415054,816.8261212717716,474.12896509547886,783,422,397.8087581473093,-60.01879301228535,0
P3,S0,C1,Dominant,Mouse,Intermediate,400,50,15,0,5,843.9000000953674,816.8261212717716,474.12896509547886,582.9999999999999,152.29491924311233,619,210,397.8087581473094,-67.84466007662999,0
P3,S0,C1,Dominant,Mouse,Intermediate,400,50,15,0,6,1082.2000002861023,582.9999999999999,152.29491924311233,744.8033988749895,515.7113032590307,725,449,397.8087581473094,-68.99857604560985,0
P3,S0,C1,Dominant,Mouse,Intermediate,400,50,15,0,7,875.6999998092651,744.8033988749895,515.7113032590307,662.0943073464693,126.59562092634532,677,184,397.8087581473094,-59.24902342491463,0
P3,S0,C1,Dominant,Mouse,Intermediate,400,50,15,0,8,896.1999998092651,662.0943073464693,126.59562092634532,662.0943073464692,524.4043790736547,668,483,397.8087581473094,-41.40437907365471,1
P3,S0,C1,Dominant,Mouse,Intermediate,400,50,15,0,9,1061.9000000953674,662.0943073464692,524.4043790736547,744.8033988749894,135.28869674096927,717,203,397.8087581473094,-72.01230049595966,0
P3,S0,C1,Dominant,Mouse,Intermediate,400,50,15,0,10,1106.0,744.8033988749894,135.28869674096927,583.0,498.70508075688775,620,443,397.8087581473093,-65.93837928687363,0
P3,S0,C1,Dominant,Mouse,Intermediate,400,50,15,0,11,1126.0999999046326,583.0,498.70508075688775,816.8261212717716,176.87103490452108,761,225,397.8087581473094,-71.75092146015957,0
P3,S0,C1,Dominant,Mouse,Intermediate,400,50,15,0,12,1019.8000001907347,816.8261212717716,176.87103490452108,521.1966011250106,443.0570504584946,578,396,397.8087581473093,-73.70046465022865,0
P3,S0,C1,Dominant,Mouse,Intermediate,400,50,15,0,13,1102.0999999046326,521.1966011250106,443.0570504584946,865.7090915285202,244.15267138484,825,263,397.8087581473092,-44.67877173626431,0
P3,S0,C1,Dominant,Mouse,Intermediate,400,50,15,0,14,1107.5999999046326,865.7090915285202,244.15267138484,487.37047985323886,367.0823381635519,537,357,397.8087581473093,-50.31609237175137,0
P3,S0,C1,Dominant,Mouse,Intermediate,400,50,15,0,15,1046.5,487.37047985323886,367.0823381635519,883.0,325.5,808,329,397.8087581473093,-74.9549917740573,0
P3,S0,C2,Dominant,Mouse,Intermediate,400,50,15,0,1,667.5,883.0,325.5,487.37047985323886,283.9176618364481,549,305,397.8087581473093,-63.49561159731913,0
P3,S0,C2,Dominant,Mouse,Intermediate,400,50,15,0,2,1000.2999997138976,487.37047985323886,283.9176618364481,865.7090915285202,406.84732861516005,804,389,397.8087581473093,-64.20396145913193,0
P3,S0,C2,Dominant,Mouse,Intermediate,400,50,15,0,3,655.8000001907349,865.7090915285202,406.84732861516005,521.1966011250105,207.9429495415054,584,251,397.8087581473093,-75.91786409899525,0
P3,S0,C2,Dominant,Mouse,Intermediate,400,50,15,0,4,718.1999998092651,521.1966011250105,207.9429495415054,816.8261212717716,474.12896509547886,771,423,397.8087581473093,-68.26740031165522,0
P3,S0,C2,Dominant,Mouse,Intermediate,400,50,15,0,5,623.8000001907349,816.8261212717716,474.12896509547886,582.9999999999999,152.29491924311233,612,203,397.8087581473094,-58.06704434995807,0
P3,S0,C2,Dominant,Mouse,Intermediate,400,50,15,0,6,816.0999999046326,582.9999999999999,152.29491924311233,744.8033988749895,515.7113032590307,716,455,397.8087581473094,-67.17793308743649,0
P3,S0,C2,Dominant,Mouse,Intermediate,400,50,15,0,7,703.9000000953674,744.8033988749895,515.7113032590307,662.0943073464693,126.59562092634532,671,193,397.8087581473094,-66.8048816866123,0
P3,S0,C2,Dominant,Mouse,Intermediate,400,50,15,0,8,728.4000000953674,662.0943073464693,126.59562092634532,662.0943073464692,524.4043790736547,668,449,397.8087581473094,-75.40437907365471,0
P3,S0,C2,Dominant,Mouse,Intermediate,400,50,15,0,9,1350.0,662.0943073464692,524.4043790736547,744.8033988749894,135.28869674096927,730,197,397.8087581473094,-63.44056291092596,0
P3,S0,C2,Dominant,Mouse,Intermediate,400,50,15,0,10,795.5999999046326,744.8033988749894,135.28869674096927,583.0,498.70508075688775,607,436,397.8087581473093,-67.04562113038644,0
P3,S0,C2,Dominant,Mouse,Intermediate,400,50,15,0,11,837.9000000953674,583.0,498.70508075688775,816.8261212717716,176.87103490452108,774,231,397.8087581473094,-68.96381514660708,0
P3,S0,C2,Dominant,Mouse,Intermediate,400,50,15,0,12,634.1999998092651,816.8261212717716,176.87103490452108,521.1966011250106,443.0570504584946,587,401,397.8087581473093,-77.04311504773092,0
P3,S0,C2,Dominant,Mouse,Intermediate,400,50,15,0,13,865.9000000953674,521.1966011250106,443.0570504584946,865.7090915285202,244.15267138484,811,258,397.8087581473092,-54.30312738924649,0
P3,S0,C2,Dominant,Mouse,Intermediate,400,50,15,0,14,662.0,865.7090915285202,244.15267138484,487.37047985323886,367.0823381635519,560,345,397.8087581473093,-75.89859617903926,0
P3,S0,C2,Dominant,Mouse,Intermediate,400,50,15,0,15,942.0999999046326,487.37047985323886,367.0823381635519,883.0,325.5,836,323,397.8087581473093,-46.481207924139696,0
P3,S1,C1,Dominant,Mouse,Intermediate,400,50,15,0,1,1084.0999999046326,883.0,325.5,487.37047985323886,283.9176618364481,556,295,397.8087581473093,-69.41198023222053,0
